gene_ID,Fishers_sym
isogroup18519,0
isogroup1852,0
isogroup18520,0
isogroup18521,0
isogroup18526,0
isogroup18528,0
isogroup18534,1
isogroup18536,0
isogroup18541,0
isogroup18557,1
isogroup18559,1
isogroup18569,1
isogroup18572,1
isogroup18575,0
isogroup18581,0
isogroup18584,1
isogroup18589,1
isogroup18592,0
isogroup18596,0
isogroup18598,0
isogroup18601,0
isogroup18607,0
isogroup18608,1
isogroup18612,0
isogroup18614,0
isogroup1863,0
isogroup18637,0
isogroup18659,1
isogroup1866,0
isogroup18660,0
isogroup18665,0
isogroup18668,0
isogroup18674,0
isogroup1868,0
isogroup18683,0
isogroup18684,0
isogroup18685,1
isogroup18686,0
isogroup18689,0
isogroup1869,0
isogroup18692,0
isogroup18694,0
isogroup18695,1
isogroup18705,0
isogroup18724,0
isogroup18740,1
isogroup18754,0
isogroup18764,0
isogroup1877,0
isogroup18774,0
isogroup18776,0
isogroup18788,0
isogroup18789,0
isogroup18792,1
isogroup1881,0
isogroup18827,0
isogroup18833,1
isogroup18835,1
isogroup18840,0
isogroup18845,1
isogroup18846,0
isogroup18847,0
isogroup18848,0
isogroup18853,0
isogroup18857,1
isogroup18860,0
isogroup18862,0
isogroup18864,1
isogroup18867,0
isogroup18868,1
isogroup18869,0
isogroup18872,1
isogroup18878,0
isogroup18882,0
isogroup18913,0
isogroup18917,0
isogroup18918,1
isogroup18919,1
isogroup18933,0
isogroup18937,1
isogroup18940,0
isogroup18942,0
isogroup18944,0
isogroup18947,1
isogroup18951,0
isogroup18952,0
isogroup18954,1
isogroup18958,0
isogroup18975,0
isogroup18985,1
isogroup18988,0
isogroup18990,0
isogroup18992,0
isogroup18996,0
isogroup1900,1
isogroup19008,1
isogroup19019,1
isogroup1902,1
isogroup19022,0
isogroup19025,0
isogroup19035,0
isogroup19050,0
isogroup19056,0
isogroup19057,0
isogroup19067,1
isogroup19068,1
isogroup19070,1
isogroup19072,0
isogroup1909,0
isogroup19091,0
isogroup19094,0
isogroup19098,0
isogroup19103,1
isogroup19105,1
isogroup19108,0
isogroup19112,0
isogroup19113,0
isogroup19119,0
isogroup1912,0
isogroup19122,0
isogroup19123,1
isogroup19125,1
isogroup19127,0
isogroup1913,0
isogroup19130,1
isogroup19132,0
isogroup19136,0
isogroup19137,0
isogroup19138,0
isogroup19147,0
isogroup19148,0
isogroup19151,0
isogroup19152,0
isogroup1916,0
isogroup19162,0
isogroup19167,0
isogroup19169,0
isogroup19175,0
isogroup192,1
isogroup19207,0
isogroup19208,0
isogroup19216,0
isogroup19222,1
isogroup19230,1
isogroup19232,0
isogroup19239,0
isogroup19253,1
isogroup19263,0
isogroup19267,0
isogroup19314,0
isogroup19317,0
isogroup19320,0
isogroup19326,0
isogroup1933,0
isogroup19333,0
isogroup19343,1
isogroup19344,0
isogroup19348,1
isogroup19350,1
isogroup1938,0
isogroup19387,1
isogroup19389,0
isogroup19399,0
isogroup194,0
isogroup19401,1
isogroup1941,0
isogroup19413,1
isogroup19421,0
isogroup19435,0
isogroup19436,1
isogroup19437,0
isogroup1944,0
isogroup19452,0
isogroup19454,0
isogroup19459,0
isogroup19476,0
isogroup19484,0
isogroup19488,0
isogroup19494,0
isogroup1955,0
isogroup19570,0
isogroup19577,1
isogroup19579,0
isogroup19580,1
isogroup19592,1
isogroup19599,0
isogroup19606,0
isogroup19612,0
isogroup19613,0
isogroup19620,0
isogroup19621,0
isogroup19629,1
isogroup19631,1
isogroup19632,0
isogroup19633,0
isogroup19634,1
isogroup19637,1
isogroup19644,0
isogroup19659,1
isogroup19661,0
isogroup19666,0
isogroup19672,0
isogroup19685,0
isogroup19689,1
isogroup19693,0
isogroup19709,0
isogroup19711,0
isogroup19719,0
isogroup19720,0
isogroup19722,0
isogroup19723,0
isogroup19729,0
isogroup1973,1
isogroup19732,0
isogroup19737,0
isogroup19741,0
isogroup19743,0
isogroup19745,1
isogroup19748,0
isogroup1977,1
isogroup19770,1
isogroup19773,1
isogroup19774,0
isogroup19775,0
isogroup19777,0
isogroup19786,0
isogroup19787,1
isogroup19789,0
isogroup19792,0
isogroup19794,0
isogroup19795,0
isogroup19797,0
isogroup19805,1
isogroup19810,0
isogroup19815,0
isogroup19821,0
isogroup19824,1
isogroup19828,1
isogroup19831,0
isogroup19839,0
isogroup19840,1
isogroup19848,0
isogroup19861,0
isogroup19862,0
isogroup19870,0
isogroup19874,0
isogroup19875,0
isogroup19879,0
isogroup19887,0
isogroup199,0
isogroup19900,0
isogroup19907,1
isogroup19916,0
isogroup19918,0
isogroup1993,0
isogroup19934,0
isogroup19939,0
isogroup19940,0
isogroup19943,0
isogroup19952,1
isogroup19959,1
isogroup19961,1
isogroup19964,0
isogroup19965,0
isogroup19977,0
isogroup19984,0
isogroup19986,1
isogroup1999,0
isogroup20,1
isogroup20009,0
isogroup20010,0
isogroup20012,0
isogroup20018,0
isogroup20021,0
isogroup20022,0
isogroup20026,1
isogroup20027,1
isogroup20030,0
isogroup20032,0
isogroup20033,1
isogroup20035,0
isogroup20041,0
isogroup20062,0
isogroup20068,0
isogroup20077,1
isogroup20078,0
isogroup20094,0
isogroup20095,0
isogroup20103,1
isogroup20107,1
isogroup20108,0
isogroup20111,1
isogroup20115,0
isogroup20116,0
isogroup20121,1
isogroup20132,1
isogroup20133,1
isogroup20140,0
isogroup20145,0
isogroup20147,0
isogroup20162,0
isogroup20164,1
isogroup2017,1
isogroup20176,0
isogroup20178,0
isogroup20180,1
isogroup20195,0
isogroup20197,0
isogroup202,0
isogroup2020,0
isogroup20208,0
isogroup20226,0
isogroup20243,0
isogroup20251,0
isogroup20252,0
isogroup20254,1
isogroup20255,0
isogroup20261,1
isogroup20263,0
isogroup20289,0
isogroup20290,0
isogroup20293,1
isogroup203,1
isogroup2030,0
isogroup20300,0
isogroup20303,0
isogroup2031,0
isogroup20312,1
isogroup20314,0
isogroup20324,0
isogroup2033,1
isogroup20335,1
isogroup20336,1
isogroup20355,0
isogroup20358,0
isogroup20366,1
isogroup20369,1
isogroup20370,0
isogroup20379,0
isogroup2038,0
isogroup20381,0
isogroup20387,0
isogroup20391,0
isogroup20394,0
isogroup20413,1
isogroup20414,0
isogroup20415,0
isogroup20417,1
isogroup20428,0
isogroup20433,0
isogroup20435,0
isogroup20439,0
isogroup2045,0
isogroup20456,0
isogroup20463,0
isogroup20468,1
isogroup20473,0
isogroup20474,0
isogroup20478,0
isogroup20479,0
isogroup20480,1
isogroup20481,1
isogroup20487,0
isogroup2049,0
isogroup20492,0
isogroup20502,0
isogroup20503,1
isogroup20506,0
isogroup20507,0
isogroup20522,0
isogroup20525,1
isogroup20529,0
isogroup20535,0
isogroup20538,1
isogroup20544,0
isogroup20545,0
isogroup20547,1
isogroup20554,0
isogroup20556,0
isogroup20559,0
isogroup20560,1
isogroup20563,0
isogroup20564,0
isogroup20567,0
isogroup20570,1
isogroup20572,0
isogroup20575,1
isogroup20577,0
isogroup20596,0
isogroup20598,1
isogroup20612,1
isogroup20626,0
isogroup20629,1
isogroup2063,1
isogroup20632,0
isogroup20635,0
isogroup20636,1
isogroup20640,0
isogroup20646,0
isogroup20659,0
isogroup20669,0
isogroup20670,0
isogroup20671,0
isogroup20674,0
isogroup20686,0
isogroup20689,0
isogroup20691,1
isogroup20692,1
isogroup20696,0
isogroup20697,0
isogroup20699,0
isogroup20703,1
isogroup20708,1
isogroup20715,0
isogroup20719,0
isogroup20723,0
isogroup20726,0
isogroup20727,1
isogroup20729,1
isogroup20737,0
isogroup20742,1
isogroup20747,0
isogroup20748,0
isogroup20752,0
isogroup20758,0
isogroup2076,0
isogroup20761,1
isogroup20768,0
isogroup20776,1
isogroup20780,1
isogroup20781,0
isogroup20782,0
isogroup20801,0
isogroup20802,0
isogroup20804,0
isogroup2081,1
isogroup20820,0
isogroup20825,0
isogroup20828,1
isogroup20829,1
isogroup2083,0
isogroup20830,0
isogroup20831,0
isogroup20833,0
isogroup20834,0
isogroup20838,0
isogroup2084,0
isogroup20851,0
isogroup20852,0
isogroup20873,0
isogroup20885,0
isogroup20894,0
isogroup20898,0
isogroup209,0
isogroup2090,0
isogroup20915,0
isogroup20917,0
isogroup2092,0
isogroup20920,0
isogroup20930,1
isogroup20945,0
isogroup20946,0
isogroup2095,0
isogroup20952,1
isogroup20953,0
isogroup20954,0
isogroup20955,1
isogroup20958,0
isogroup20966,0
isogroup20970,0
isogroup20972,0
isogroup20975,0
isogroup20979,0
isogroup20982,1
isogroup20987,0
isogroup20992,0
isogroup20994,0
isogroup20997,0
isogroup21003,0
isogroup21004,1
isogroup21005,0
isogroup21010,0
isogroup21014,1
isogroup21019,0
isogroup21020,0
isogroup21025,0
isogroup21026,0
isogroup21043,1
isogroup21047,0
isogroup2105,1
isogroup21050,0
isogroup21051,0
isogroup21054,1
isogroup21058,0
isogroup21088,0
isogroup21090,0
isogroup21093,0
isogroup21098,0
isogroup21099,1
isogroup21105,0
isogroup21110,1
isogroup21113,0
isogroup21116,0
isogroup21117,1
isogroup21124,0
isogroup21138,1
isogroup21139,1
isogroup2114,1
isogroup21148,0
isogroup21157,0
isogroup21158,1
isogroup21160,0
isogroup21165,0
isogroup21166,0
isogroup21168,1
isogroup21182,0
isogroup21188,1
isogroup21195,0
isogroup21196,0
isogroup21198,0
isogroup2120,1
isogroup21206,0
isogroup21211,0
isogroup21212,0
isogroup21228,0
isogroup21229,0
isogroup21232,0
isogroup21260,0
isogroup21266,0
isogroup21284,0
isogroup21293,0
isogroup21295,0
isogroup2130,1
isogroup21301,0
isogroup21307,0
isogroup21309,0
isogroup21311,0
isogroup21315,0
isogroup21316,0
isogroup21321,1
isogroup21323,0
isogroup21331,0
isogroup21332,0
isogroup21333,1
isogroup21334,0
isogroup21338,0
isogroup21339,0
isogroup2134,0
isogroup21343,1
isogroup21344,0
isogroup21346,1
isogroup21352,0
isogroup21359,1
isogroup21363,0
isogroup21368,0
isogroup21369,1
isogroup21388,0
isogroup21390,0
isogroup21396,0
isogroup21398,0
isogroup2140,0
isogroup21404,0
isogroup21414,0
isogroup2142,0
isogroup21423,1
isogroup21425,0
isogroup21427,0
isogroup21438,0
isogroup21444,0
isogroup21445,0
isogroup21449,1
isogroup21450,0
isogroup21452,0
isogroup21459,1
isogroup21462,1
isogroup21466,1
isogroup21467,0
isogroup21469,0
isogroup21470,0
isogroup21471,0
isogroup21472,0
isogroup21480,0
isogroup2149,0
isogroup21513,0
isogroup2152,1
isogroup21561,0
isogroup21567,0
isogroup21568,0
isogroup21572,0
isogroup21574,0
isogroup21590,0
isogroup21594,0
isogroup21599,1
isogroup21600,0
isogroup21604,0
isogroup21605,1
isogroup2161,0
isogroup21614,0
isogroup21615,0
isogroup21625,0
isogroup21626,1
isogroup21632,1
isogroup21633,0
isogroup21634,0
isogroup2164,0
isogroup21643,1
isogroup21644,0
isogroup21651,0
isogroup21654,1
isogroup21666,1
isogroup21678,0
isogroup21684,0
isogroup21686,1
isogroup2169,1
isogroup21692,1
isogroup21703,0
isogroup21710,1
isogroup21713,1
isogroup21717,0
isogroup21718,0
isogroup21721,0
isogroup21723,0
isogroup21724,0
isogroup21726,0
isogroup21734,0
isogroup21739,0
isogroup21741,0
isogroup21744,0
isogroup21752,0
isogroup21753,0
isogroup2176,0
isogroup21769,0
isogroup21777,0
isogroup21835,0
isogroup21841,0
isogroup21849,0
isogroup21855,0
isogroup2186,0
isogroup21860,0
isogroup21864,0
isogroup21871,1
isogroup21874,0
isogroup21881,1
isogroup21888,0
isogroup21899,0
isogroup219,0
isogroup21926,0
isogroup21941,0
isogroup21945,0
isogroup21961,0
isogroup21975,1
isogroup21981,0
isogroup21985,1
isogroup2199,0
isogroup22,0
isogroup22026,1
isogroup2203,0
isogroup22030,0
isogroup22031,1
isogroup22041,0
isogroup22046,1
isogroup22051,1
isogroup22059,1
isogroup22065,1
isogroup22070,0
isogroup22073,0
isogroup22074,0
isogroup22082,1
isogroup22084,0
isogroup22088,0
isogroup22095,1
isogroup2210,1
isogroup22109,1
isogroup22111,0
isogroup22112,1
isogroup2212,0
isogroup22120,0
isogroup22122,1
isogroup22130,0
isogroup22133,0
isogroup22149,0
isogroup22153,1
isogroup22170,0
isogroup22197,0
isogroup22202,1
isogroup22203,1
isogroup22204,0
isogroup22206,1
isogroup22207,0
isogroup22211,0
isogroup22217,0
isogroup22218,0
isogroup22237,1
isogroup22245,0
isogroup22246,0
isogroup22251,0
isogroup2227,1
isogroup22271,1
isogroup22272,0
isogroup22280,0
isogroup22290,1
isogroup22315,1
isogroup22316,0
isogroup22318,0
isogroup22326,0
isogroup22330,0
isogroup22334,0
isogroup22335,0
isogroup22336,1
isogroup22339,0
isogroup22343,1
isogroup22347,0
isogroup22354,0
isogroup22355,0
isogroup22360,0
isogroup22379,0
isogroup22381,1
isogroup22382,0
isogroup22389,0
isogroup22395,0
isogroup22397,0
isogroup22399,0
isogroup22405,0
isogroup22412,0
isogroup22420,0
isogroup22429,0
isogroup22430,0
isogroup22432,0
isogroup22436,0
isogroup22437,0
isogroup22438,0
isogroup22443,0
isogroup22444,1
isogroup22446,0
isogroup2245,0
isogroup22450,1
isogroup22460,0
isogroup22462,0
isogroup22466,1
isogroup22470,0
isogroup22475,0
isogroup22483,0
isogroup22487,0
isogroup22498,0
isogroup22505,0
isogroup22510,0
isogroup22517,1
isogroup22522,0
isogroup22528,0
isogroup22537,1
isogroup22539,0
isogroup22541,0
isogroup22543,1
isogroup2255,0
isogroup22552,0
isogroup22553,1
isogroup22577,0
isogroup22578,0
isogroup2258,0
isogroup22593,0
isogroup22594,0
isogroup22597,0
isogroup22618,0
isogroup2262,0
isogroup22622,0
isogroup22638,0
isogroup2264,1
isogroup22641,1
isogroup22642,0
isogroup22644,1
isogroup2265,0
isogroup22650,0
isogroup22651,0
isogroup22654,0
isogroup22659,0
isogroup22664,0
isogroup22665,0
isogroup22672,0
isogroup22673,0
isogroup22679,0
isogroup22682,0
isogroup22683,1
isogroup22690,0
isogroup22693,1
isogroup22694,0
isogroup22701,1
isogroup22702,0
isogroup22707,0
isogroup22714,1
isogroup22716,0
isogroup22718,1
isogroup22733,0
isogroup22775,0
isogroup22777,0
isogroup22779,0
isogroup2278,0
isogroup22780,0
isogroup2279,1
isogroup22796,0
isogroup22801,1
isogroup2282,0
isogroup22822,0
isogroup22829,1
isogroup22835,0
isogroup22837,1
isogroup22839,1
isogroup2285,0
isogroup22885,1
isogroup22891,0
isogroup2292,1
isogroup22924,0
isogroup22961,0
isogroup22962,0
isogroup22967,0
isogroup22969,0
isogroup22970,0
isogroup22977,0
isogroup22982,0
isogroup22983,0
isogroup22988,1
isogroup22989,0
isogroup22990,0
isogroup2302,0
isogroup2303,0
isogroup23048,1
isogroup23057,0
isogroup23058,0
isogroup2306,0
isogroup23070,0
isogroup2309,0
isogroup23095,1
isogroup23099,0
isogroup2310,0
isogroup23102,0
isogroup23106,0
isogroup2312,0
isogroup23121,0
isogroup23123,0
isogroup23124,0
isogroup23128,1
isogroup2313,1
isogroup23135,0
isogroup23144,0
isogroup23149,0
isogroup23157,0
isogroup23160,0
isogroup23199,0
isogroup23201,1
isogroup23212,0
isogroup23216,0
isogroup23219,0
isogroup23225,1
isogroup23228,1
isogroup2323,0
isogroup23234,0
isogroup23235,0
isogroup23236,0
isogroup23242,0
isogroup23243,1
isogroup23255,0
isogroup23256,1
isogroup23262,0
isogroup23264,0
isogroup23268,0
isogroup23271,0
isogroup23281,0
isogroup23284,0
isogroup23293,1
isogroup2330,1
isogroup23300,0
isogroup23303,0
isogroup23315,1
isogroup23317,0
isogroup23318,1
isogroup23319,0
isogroup23350,0
isogroup23351,0
isogroup23355,0
isogroup23359,0
isogroup23362,0
isogroup23364,0
isogroup23374,0
isogroup23380,1
isogroup23381,0
isogroup23384,0
isogroup23385,1
isogroup23405,0
isogroup23406,0
isogroup23408,0
isogroup23410,1
isogroup23415,0
isogroup23417,1
isogroup23420,1
isogroup23421,1
isogroup23424,0
isogroup23427,0
isogroup23434,0
isogroup23450,0
isogroup2346,0
isogroup23460,0
isogroup23462,0
isogroup23484,0
isogroup23507,0
isogroup2351,0
isogroup23518,1
isogroup23519,1
isogroup23525,1
isogroup23527,1
isogroup23549,0
isogroup2357,0
isogroup23596,1
isogroup23599,0
isogroup2360,0
isogroup23601,0
isogroup23608,0
isogroup23609,0
isogroup23611,1
isogroup23614,0
isogroup23619,0
isogroup23620,0
isogroup23628,0
isogroup23629,1
isogroup23634,0
isogroup2364,0
isogroup23646,1
isogroup23651,0
isogroup23653,0
isogroup23670,0
isogroup23671,0
isogroup23681,0
isogroup23686,1
isogroup23687,0
isogroup2369,0
isogroup23699,0
isogroup23722,0
isogroup23723,1
isogroup23732,0
isogroup23737,0
isogroup23739,1
isogroup23746,1
isogroup23747,0
isogroup23756,0
isogroup23757,0
isogroup23762,0
isogroup23767,0
isogroup2377,0
isogroup23774,1
isogroup23775,0
isogroup23776,1
isogroup23777,0
isogroup23779,0
isogroup23781,0
isogroup23790,1
isogroup23812,0
isogroup23822,0
isogroup23824,0
isogroup2383,0
isogroup23831,0
isogroup23833,0
isogroup23836,0
isogroup23837,0
isogroup23844,0
isogroup23851,0
isogroup23852,0
isogroup23856,0
isogroup23857,0
isogroup23859,0
isogroup23861,0
isogroup23872,1
isogroup23873,0
isogroup23882,0
isogroup23895,0
isogroup23896,1
isogroup23897,0
isogroup2390,0
isogroup23926,0
isogroup23943,0
isogroup23946,0
isogroup23951,0
isogroup23952,1
isogroup23955,0
isogroup23957,1
isogroup23958,0
isogroup23964,0
isogroup23965,0
isogroup23966,0
isogroup23969,0
isogroup23974,0
isogroup2398,0
isogroup24012,0
isogroup24013,0
isogroup24017,1
isogroup24018,1
isogroup24022,0
isogroup24023,0
isogroup24026,1
isogroup24029,1
isogroup24045,0
isogroup24046,1
isogroup24047,1
isogroup24057,1
isogroup24059,1
isogroup2406,0
isogroup24060,0
isogroup24065,0
isogroup24069,0
isogroup24070,1
isogroup24074,0
isogroup24076,0
isogroup24083,1
isogroup24084,0
isogroup24085,0
isogroup24100,1
isogroup24118,0
isogroup24119,0
isogroup24125,0
isogroup24127,1
isogroup24129,1
isogroup24130,1
isogroup24140,0
isogroup24141,0
isogroup2415,0
isogroup24154,0
isogroup24155,0
isogroup24158,1
isogroup24168,0
isogroup24172,0
isogroup24173,0
isogroup24178,0
isogroup24206,1
isogroup24228,0
isogroup24229,1
isogroup24231,0
isogroup24238,0
isogroup24262,0
isogroup24269,0
isogroup2427,1
isogroup24271,0
isogroup24275,0
isogroup24276,1
isogroup24281,0
isogroup24282,0
isogroup24284,0
isogroup24295,0
isogroup24298,1
isogroup243,0
isogroup24302,1
isogroup24314,0
isogroup24329,0
isogroup24330,0
isogroup24356,0
isogroup24358,0
isogroup24362,0
isogroup24363,1
isogroup24365,0
isogroup24367,0
isogroup24375,1
isogroup24381,0
isogroup24388,1
isogroup24391,1
isogroup24392,0
isogroup24400,0
isogroup24407,0
isogroup2441,1
isogroup24412,0
isogroup24414,0
isogroup24416,0
isogroup24417,1
isogroup24420,0
isogroup24421,0
isogroup24434,1
isogroup24435,0
isogroup24436,0
isogroup24449,0
isogroup2445,0
isogroup24455,1
isogroup2446,0
isogroup24466,1
isogroup2447,0
isogroup24473,0
isogroup2448,1
isogroup24484,0
isogroup24485,1
isogroup24486,1
isogroup2449,1
isogroup245,0
isogroup2450,0
isogroup24500,1
isogroup2453,0
isogroup24531,1
isogroup2454,0
isogroup24542,0
isogroup24552,1
isogroup24553,0
isogroup24557,0
isogroup24564,0
isogroup24566,0
isogroup2457,0
isogroup24571,0
isogroup24577,0
isogroup24586,1
isogroup24587,0
isogroup24592,0
isogroup24605,0
isogroup2462,0
isogroup24623,0
isogroup24635,1
isogroup2464,0
isogroup24648,0
isogroup24670,0
isogroup24673,0
isogroup24675,0
isogroup2468,1
isogroup24681,1
isogroup24691,1
isogroup24692,0
isogroup24701,1
isogroup24704,0
isogroup24706,1
isogroup24707,1
isogroup24711,0
isogroup2472,0
isogroup24735,1
isogroup24738,0
isogroup24741,0
isogroup24746,0
isogroup24747,0
isogroup24750,1
isogroup24754,0
isogroup24762,1
isogroup24763,0
isogroup24766,1
isogroup24772,1
isogroup24774,0
isogroup24778,0
isogroup24786,1
isogroup24789,1
isogroup24793,0
isogroup2483,1
isogroup24832,1
isogroup24836,1
isogroup24838,0
isogroup24839,0
isogroup2484,0
isogroup24848,0
isogroup24851,1
isogroup24852,0
isogroup24853,1
isogroup24855,1
isogroup24858,0
isogroup24860,1
isogroup24869,0
isogroup24870,0
isogroup24871,0
isogroup24872,0
isogroup24875,0
isogroup2489,1
isogroup24893,0
isogroup24909,0
isogroup2491,0
isogroup24923,0
isogroup24931,0
isogroup24949,0
isogroup24963,0
isogroup24964,0
isogroup24966,0
isogroup2497,1
isogroup24972,0
isogroup24979,1
isogroup24981,0
isogroup24985,1
isogroup24988,1
isogroup2499,1
isogroup2500,0
isogroup25013,1
isogroup25046,1
isogroup25047,0
isogroup2505,0
isogroup25055,0
isogroup25058,0
isogroup25062,0
isogroup25063,0
isogroup25065,0
isogroup25066,1
isogroup25075,1
isogroup25076,0
isogroup25083,0
isogroup25086,1
isogroup25087,0
isogroup25088,0
isogroup25089,1
isogroup2509,0
isogroup25091,0
isogroup25097,0
isogroup25106,0
isogroup25110,1
isogroup25115,0
isogroup25117,0
isogroup2512,1
isogroup25128,0
isogroup25129,1
isogroup25133,0
isogroup25134,0
isogroup25137,1
isogroup25143,0
isogroup25147,0
isogroup25159,1
isogroup25162,0
isogroup25163,0
isogroup25165,1
isogroup25168,0
isogroup25169,1
isogroup25170,1
isogroup25172,0
isogroup25174,1
isogroup25176,1
isogroup25177,1
isogroup25179,0
isogroup25183,1
isogroup25189,1
isogroup25199,0
isogroup25200,0
isogroup25202,0
isogroup25204,0
isogroup25205,0
isogroup25211,0
isogroup25212,0
isogroup25222,0
isogroup25237,0
isogroup25271,1
isogroup25272,0
isogroup25278,0
isogroup2528,0
isogroup25295,0
isogroup253,0
isogroup25301,0
isogroup25304,0
isogroup25313,0
isogroup2533,0
isogroup25330,0
isogroup25336,0
isogroup25339,1
isogroup25340,0
isogroup25344,0
isogroup25354,0
isogroup25360,0
isogroup25361,0
isogroup25389,0
isogroup25392,0
isogroup25395,1
isogroup25399,0
isogroup25415,1
isogroup25419,0
isogroup2542,0
isogroup25437,0
isogroup25448,1
isogroup25466,0
isogroup2548,0
isogroup25486,0
isogroup25491,1
isogroup25493,1
isogroup25494,0
isogroup25498,1
isogroup25499,0
isogroup25501,0
isogroup25505,1
isogroup25507,0
isogroup25514,1
isogroup25518,0
isogroup25532,1
isogroup25539,0
isogroup25548,0
isogroup2556,0
isogroup25560,0
isogroup2557,0
isogroup25576,0
isogroup25590,1
isogroup25594,0
isogroup25598,1
isogroup25599,1
isogroup25601,0
isogroup25604,0
isogroup25608,0
isogroup25610,0
