	S1F.fastq.trim.sam.counts	S1S.fastq.trim.sam.counts	S2F.fastq.trim.sam.counts	S2S.fastq.trim.sam.counts	S3F.fastq.trim.sam.counts	S3S.fastq.trim.sam.counts	S4F.fastq.trim.sam.counts	S4S.fastq.trim.sam.counts	S5F.fastq.trim.sam.counts	S5S.fastq.trim.sam.counts	
symbB.v1.2.025977	0	0	0	0	0	0	0	0	0	2	
symbB.v1.2.025995	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025997	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.025999	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026038	0	0	0	0	0	0	0	3	0	0	
symbB.v1.2.026039	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.026041	1	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026047	0	2	0	1	1	0	1	1	2	3	
symbB.v1.2.026050	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026059	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.026070	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.026074	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026094	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026098	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026107	0	1	0	0	0	0	0	1	0	0	
symbB.v1.2.026122	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.026125	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.026131	0	0	0	0	0	0	2	4	0	1	
symbB.v1.2.026134	5	2	3	3	4	1	2	2	2	0	
symbB.v1.2.026135	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026137	1	2	1	0	0	3	2	1	0	0	
symbB.v1.2.026144	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026149	0	0	0	0	0	1	0	0	0	0	
symbB.v1.2.026155	0	1	0	0	0	0	0	0	1	0	
symbB.v1.2.026184	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026193	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026202	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026206	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.026232	0	2	0	0	1	0	1	1	2	1	
symbB.v1.2.026254	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026255	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026261	2	3	1	0	1	1	1	3	4	4	
symbB.v1.2.026262	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026263	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026267	1	0	0	0	0	1	0	0	0	0	
symbB.v1.2.026274	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.026279	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026301	3	3	1	1	4	4	1	3	2	5	
symbB.v1.2.026306	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026320	1	2	1	0	1	2	1	1	0	1	
symbB.v1.2.026322	0	1	0	0	0	1	0	0	0	0	
symbB.v1.2.026326	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026336	0	0	0	1	0	0	1	1	0	0	
symbB.v1.2.026340	0	1	0	0	0	0	1	0	0	0	
symbB.v1.2.026345	0	1	1	0	0	2	0	1	0	0	
symbB.v1.2.026346	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026350	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.026352	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026361	0	1	1	0	0	1	0	0	0	0	
symbB.v1.2.026379	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.026381	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026410	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026412	1	0	0	0	0	1	0	0	0	1	
symbB.v1.2.026419	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026426	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026431	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026448	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.026451	0	1	0	1	0	0	0	0	0	0	
symbB.v1.2.026452	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026453	0	0	0	1	0	0	1	2	0	0	
symbB.v1.2.026471	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.026476	0	2	0	0	0	0	1	1	0	0	
symbB.v1.2.026478	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.026496	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026508	2	0	0	0	0	0	0	0	0	0	
symbB.v1.2.026520	0	0	0	0	0	0	3	0	0	0	
symbB.v1.2.026523	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.026534	0	1	0	0	0	0	1	1	0	0	
symbB.v1.2.026542	0	0	2	0	0	0	1	0	0	0	
symbB.v1.2.026547	0	0	0	0	0	0	1	3	0	0	
symbB.v1.2.026552	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026556	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026562	0	2	0	0	1	0	0	0	1	0	
symbB.v1.2.026565	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.026569	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026575	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026592	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026598	1	0	0	0	0	1	1	0	1	0	
symbB.v1.2.026601	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.026609	0	1	1	0	0	0	2	4	1	2	
symbB.v1.2.026624	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026625	0	0	0	0	0	2	0	1	0	0	
symbB.v1.2.026641	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026650	1	0	0	0	0	1	0	0	0	0	
symbB.v1.2.026652	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026663	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026669	0	0	0	0	1	0	0	2	0	0	
symbB.v1.2.026690	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026696	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.026708	0	2	2	0	1	2	0	2	1	0	
symbB.v1.2.026709	0	0	0	1	0	0	0	0	0	0	
symbB.v1.2.026717	0	0	0	0	0	2	0	0	2	1	
symbB.v1.2.026736	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.026738	1	0	1	0	1	0	1	0	1	0	
symbB.v1.2.026760	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.026765	2	0	1	1	0	0	0	0	2	2	
symbB.v1.2.026777	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.026785	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.026791	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026792	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026807	6	12	15	8	11	11	7	13	3	10	
symbB.v1.2.026820	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026854	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026855	1	4	2	0	0	1	2	8	2	3	
symbB.v1.2.026881	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026889	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026895	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.026896	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026897	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.026910	0	1	2	3	1	3	2	6	2	2	
symbB.v1.2.026915	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.026920	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.026921	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026931	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.026932	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026935	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026938	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026940	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.026942	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026949	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.026952	1	0	0	0	0	0	0	1	0	0	
symbB.v1.2.026986	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.026989	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.027006	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027009	0	0	0	0	1	0	0	0	2	0	
symbB.v1.2.027024	5	4	11	4	10	5	7	8	4	4	
symbB.v1.2.027029	1	0	0	0	0	0	1	1	1	0	
symbB.v1.2.027030	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.027044	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027048	2	0	0	0	1	0	0	2	0	0	
symbB.v1.2.027049	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.027078	1	0	0	0	0	0	2	0	0	0	
symbB.v1.2.027080	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027084	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027088	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027094	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027102	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027109	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.027115	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027128	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.027132	6	4	7	6	7	5	6	5	2	3	
symbB.v1.2.027133	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027137	1	0	0	0	0	0	0	1	0	2	
symbB.v1.2.027138	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027148	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027159	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.027187	0	1	0	0	0	1	0	1	0	0	
symbB.v1.2.027189	0	0	0	0	0	0	2	1	0	1	
symbB.v1.2.027190	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027194	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027197	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027206	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027217	1	0	0	0	0	0	1	1	2	1	
symbB.v1.2.027220	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027228	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027232	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027250	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027254	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027255	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027261	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027272	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027279	3	2	2	0	0	1	3	2	0	5	
symbB.v1.2.027287	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027289	1	6	0	3	1	0	2	1	3	5	
symbB.v1.2.027294	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027295	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027311	0	0	0	1	0	1	0	0	0	0	
symbB.v1.2.027326	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027336	1	0	0	0	0	0	0	1	1	0	
symbB.v1.2.027355	0	0	0	0	0	0	1	0	0	1	
symbB.v1.2.027358	1	0	0	0	0	0	1	1	1	0	
symbB.v1.2.027368	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.027388	1	2	1	4	2	0	1	2	2	4	
symbB.v1.2.027410	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027412	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027413	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.027429	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027430	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.027451	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027487	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027500	0	2	1	1	3	1	0	2	3	1	
symbB.v1.2.027501	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.027503	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027520	0	1	0	0	1	0	0	0	0	0	
symbB.v1.2.027530	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027533	33	67	52	25	39	48	27	51	41	47	
symbB.v1.2.027535	3	0	1	0	0	2	1	4	1	1	
symbB.v1.2.027536	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.027537	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.027540	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027572	0	6	7	1	1	3	2	4	2	0	
symbB.v1.2.027574	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027580	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027583	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027597	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027600	1	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027615	0	0	0	0	0	0	2	0	0	1	
symbB.v1.2.027618	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027626	1	0	0	0	0	0	2	2	0	1	
symbB.v1.2.027630	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.027644	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027668	10	16	7	10	9	11	9	17	10	7	
symbB.v1.2.027672	5	7	5	3	6	2	6	8	4	8	
symbB.v1.2.027678	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027694	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027700	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027703	1	0	0	0	0	0	1	0	0	1	
symbB.v1.2.027729	0	0	0	0	1	0	0	0	0	0	
symbB.v1.2.027743	1	3	2	0	3	1	4	2	3	7	
symbB.v1.2.027750	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.027754	0	0	0	0	0	0	0	0	2	0	
symbB.v1.2.027778	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027783	0	0	1	2	0	1	0	0	0	2	
symbB.v1.2.027795	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027798	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027818	0	0	1	0	0	1	1	0	0	0	
symbB.v1.2.027823	1	1	0	0	0	0	2	1	0	1	
symbB.v1.2.027826	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027837	0	3	1	2	1	3	3	2	3	2	
symbB.v1.2.027854	14	25	12	11	19	24	15	29	10	14	
symbB.v1.2.027857	0	1	3	1	3	4	6	2	6	1	
symbB.v1.2.027858	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.027870	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.027884	1	1	1	0	0	0	0	0	0	0	
symbB.v1.2.027894	1	3	2	1	3	2	0	3	3	4	
symbB.v1.2.027919	0	1	0	0	0	0	0	1	0	1	
symbB.v1.2.027933	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027939	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027943	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027948	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027951	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027952	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.027960	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.027961	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.027965	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.027983	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.027995	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028030	0	0	0	0	0	0	0	3	1	0	
symbB.v1.2.028038	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.028052	0	0	0	0	0	0	0	3	0	1	
symbB.v1.2.028060	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028101	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.028113	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028117	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.028131	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.028152	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.028164	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028175	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028176	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.028186	0	2	1	0	0	0	2	1	1	1	
symbB.v1.2.028190	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028203	0	1	0	3	1	1	0	2	1	2	
symbB.v1.2.028204	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028210	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.028215	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.028240	2	0	2	3	3	0	2	2	3	0	
symbB.v1.2.028243	1	1	1	0	0	0	1	0	0	0	
symbB.v1.2.028257	0	1	1	0	0	0	0	1	2	1	
symbB.v1.2.028273	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.028277	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028282	0	2	0	0	0	0	0	0	0	0	
symbB.v1.2.028287	0	0	0	0	0	0	0	1	1	0	
symbB.v1.2.028293	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028303	0	3	1	0	0	4	0	1	0	2	
symbB.v1.2.028305	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028324	1	0	0	0	2	2	0	4	2	0	
symbB.v1.2.028330	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028338	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.028339	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028340	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028351	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028352	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.028355	0	0	0	0	0	0	0	1	0	1	
symbB.v1.2.028364	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028365	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028371	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028382	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028384	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028387	0	1	0	1	0	0	1	0	0	2	
symbB.v1.2.028398	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.028401	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028405	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028408	1	0	2	1	1	1	1	1	0	1	
symbB.v1.2.028413	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028422	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028430	1	1	0	1	1	0	2	1	0	0	
symbB.v1.2.028435	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028436	1	0	0	0	1	0	1	0	0	0	
symbB.v1.2.028440	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.028453	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028465	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028471	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028474	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028536	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028551	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028557	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028567	2	2	3	2	1	3	1	0	0	3	
symbB.v1.2.028569	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028579	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.028583	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028584	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028585	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028600	0	1	0	1	0	0	0	0	1	0	
symbB.v1.2.028610	20	10	12	6	19	8	19	13	13	8	
symbB.v1.2.028625	0	0	1	0	0	0	1	0	0	0	
symbB.v1.2.028645	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028647	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.028648	4	5	1	3	2	3	3	2	1	5	
symbB.v1.2.028654	1	0	0	0	0	0	0	0	0	1	
symbB.v1.2.028656	0	0	0	0	0	0	0	2	0	0	
symbB.v1.2.028664	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028665	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028701	5	3	3	0	5	6	8	4	5	7	
symbB.v1.2.028702	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028705	0	0	0	0	0	0	1	2	0	0	
symbB.v1.2.028711	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.028714	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028745	4	3	1	2	1	1	4	1	2	0	
symbB.v1.2.028748	6	8	12	3	5	2	4	12	4	7	
symbB.v1.2.028756	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028762	1	0	0	0	0	1	0	0	0	0	
symbB.v1.2.028763	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028765	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028772	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028773	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028803	0	0	0	0	0	0	2	1	0	0	
symbB.v1.2.028809	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028818	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028819	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028820	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028834	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.028836	1	4	1	5	1	3	2	8	2	2	
symbB.v1.2.028846	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028869	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.028878	0	0	0	0	0	0	1	1	1	0	
symbB.v1.2.028882	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028895	0	1	0	0	1	0	0	0	0	1	
symbB.v1.2.028901	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.028950	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028958	1	0	1	0	0	0	0	0	0	0	
symbB.v1.2.028963	1	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028982	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.028992	0	0	0	0	0	0	2	3	0	0	
symbB.v1.2.028993	2	0	1	0	2	0	1	0	1	0	
symbB.v1.2.028997	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029001	0	0	0	0	2	0	0	0	0	0	
symbB.v1.2.029021	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029042	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029046	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029047	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029076	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.029080	7	5	11	4	6	4	2	8	3	8	
symbB.v1.2.029081	0	3	2	1	2	0	2	6	0	0	
symbB.v1.2.029083	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029089	7	20	9	5	12	9	8	13	12	13	
symbB.v1.2.029131	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029162	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.029191	0	0	1	0	2	0	0	3	0	1	
symbB.v1.2.029199	0	1	1	0	2	0	0	3	0	1	
symbB.v1.2.029207	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.029222	1	0	0	2	0	0	2	0	2	0	
symbB.v1.2.029234	0	0	0	0	0	0	3	0	0	0	
symbB.v1.2.029236	0	0	0	0	0	0	1	0	1	0	
symbB.v1.2.029254	0	0	1	1	0	0	0	0	0	0	
symbB.v1.2.029255	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029280	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029302	0	1	4	1	2	2	1	3	2	1	
symbB.v1.2.029315	0	3	0	0	0	2	3	2	1	0	
symbB.v1.2.029327	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029333	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029336	1	0	0	0	0	0	0	0	0	0	
symbB.v1.2.029343	0	0	2	0	0	0	0	0	0	0	
symbB.v1.2.029346	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029375	0	1	0	0	0	0	0	0	0	0	
symbB.v1.2.029379	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029383	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029404	0	2	0	0	0	0	0	0	0	0	
symbB.v1.2.029408	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.029428	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029431	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029434	0	0	0	0	0	0	1	1	0	0	
symbB.v1.2.029446	33	14	36	12	47	24	59	22	26	18	
symbB.v1.2.029453	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029458	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.029464	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029466	1	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029484	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029493	8	10	17	8	7	5	9	8	7	6	
symbB.v1.2.029498	0	0	1	0	0	0	0	0	0	0	
symbB.v1.2.029502	0	0	0	0	1	0	0	0	1	0	
symbB.v1.2.029509	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029520	0	0	1	0	0	0	2	0	0	0	
symbB.v1.2.029521	0	0	0	0	1	0	0	0	0	1	
symbB.v1.2.029522	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.029540	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029544	0	0	0	0	1	0	0	1	0	0	
symbB.v1.2.029548	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029553	1	1	0	0	2	1	0	1	0	0	
symbB.v1.2.029573	86	148	91	62	64	124	75	139	74	99	
symbB.v1.2.029582	0	0	0	0	0	0	0	0	0	1	
symbB.v1.2.029595	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029602	0	0	0	0	0	0	1	0	1	0	
symbB.v1.2.029624	0	0	0	0	0	0	2	0	0	0	
symbB.v1.2.029645	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029659	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029678	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029686	4	10	4	2	2	3	7	8	2	8	
symbB.v1.2.029688	0	0	0	0	0	0	1	0	0	0	
symbB.v1.2.029698	1	2	1	1	2	3	2	2	4	4	
symbB.v1.2.029700	0	0	0	1	0	0	0	2	0	0	
symbB.v1.2.029704	3	11	6	2	3	6	6	4	2	3	
symbB.v1.2.029722	1	0	0	0	0	0	2	2	0	0	
symbB.v1.2.029725	0	0	0	0	0	0	0	0	1	0	
symbB.v1.2.029730	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029739	0	0	0	0	1	0	0	0	0	2	
symbB.v1.2.029742	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029743	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029744	0	0	0	0	0	0	0	1	0	0	
symbB.v1.2.029756	0	0	0	0	0	0	1	0	0	0	
